id,name,lat,lon,A1,A2,A3,A4,is_active,validation_date,address,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,url,email,phone,stops
PS0126,Comando Distrital de Setúbal,38.523988,-8.894030,0,0,0,1,,,,,10,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",12,Setúbal,15,Setúbal,PT170,AML,,,,160099|160101|160105|160135|160137|160157|160158|160161|160199|160225|160507|160508|160531
PS0127,"2º Esquadra de Setúbal, Bela Vista",38.522937,-8.869715,0,0,0,1,,,,,05,Setúbal (São Sebastião),12,Setúbal,15,Setúbal,PT170,AML,,,,160015|160016|160017|160018|160019|160020|160169|160170|160171|160172|160173|160174|160229|160230|160231|160232|160285|160286
PS0128,PSP Cascais Headquarters,38.704445,-9.429896,1,0,0,0,,,,,08,União das freguesias de Cascais e Estoril,05,Cascais,11,Lisboa,PT170,AML,,,,050253|050255|050257|050258|050311|050313
PS0129,Divisão Policial de Cascais,38.704855,-9.430229,1,0,0,0,,,,,08,União das freguesias de Cascais e Estoril,05,Cascais,11,Lisboa,PT170,AML,,,,050253|050255|050257|050258|050311|050313
PS0130,PSP Camarate,38.799997,-9.132913,0,1,0,0,,,,,31,"União das freguesias de Camarate, Unhos e Apelação",07,Loures,11,Lisboa,PT170,AML,,,,070625|070626|070627|070629|070643|070645
PS0131,Polícia de Segurança Pública,38.678084,-9.173927,0,0,1,0,,,,,12,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",03,Almada,15,Setúbal,PT170,AML,,,,020009
PS0132,GNR - Destacamento Territorial de Palmela,38.572820,-8.910333,0,0,0,1,,,,,02,Palmela,08,Palmela,15,Setúbal,PT170,AML,,,,130067|130068|130135|130136
PS0133,61ª Esquadra - Reboleira,38.752560,-9.230546,1,0,0,0,,,,,17,Venteira,15,Amadora,11,Lisboa,PT170,AML,,,,030458|030461|030462|030463|030464|030483|030537|030538|030837|030839|030840|030841|030865|030866|030867|030868
PS0134,GNR - Posto Territorial de Ericeira,38.966826,-9.405128,0,1,0,0,,,,,06,Ericeira,09,Mafra,11,Lisboa,PT170,AML,,,,080007|082006|082007|082008|082009
PS0135,Posto da Polícia Marítima da Ericeira,38.964075,-9.417812,0,1,0,0,,,,,06,Ericeira,09,Mafra,11,Lisboa,PT170,AML,,,,080563|080564|080736|080737|080745|080759|080761
PS0136,Polícia Judiciária Militar,38.704399,-9.205468,1,0,0,0,,,,,58,Belém,06,Lisboa,11,Lisboa,PT170,AML,,,,060093|060094|060095|060096
PS0137,GNR - Posto Territorial de Setúbal,38.521782,-8.889758,0,0,0,1,,,,,10,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",12,Setúbal,15,Setúbal,PT170,AML,,,,160103|160127|160129|160131|160133|160163|160815
PS0138,Comando Metropolitano de Lisboa,38.780787,-9.102548,0,1,0,0,,,,,26,União das freguesias de Moscavide e Portela,07,Loures,11,Lisboa,PT170,AML,,,,070585|070587|070609|071313|071501|071502
PS0139,Polícia Judiciária,38.728458,-9.142130,1,0,0,0,,,,,56,Arroios,06,Lisboa,11,Lisboa,PT170,AML,,,,
PS0140,Escola da Guarda Nacional Republicana,38.748127,-9.269813,1,0,0,0,,,,,02,Barcarena,10,Oeiras,11,Lisboa,PT170,AML,,,,170863|172542
