id,name,lat,lon,A1,A2,A3,A4,is_active,validation_date,address,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,url,email,phone,stops
SH0110,Centro Comecial das Olaias,38.739250,-9.125005,1,0,0,0,,,,,55,Areeiro,06,Lisboa,11,Lisboa,PT170,AML,,,,
SH0111,Centro Comercial de São Marcos,38.748473,-9.298922,1,0,0,0,,,,,24,União das freguesias do Cacém e São Marcos,11,Sintra,11,Lisboa,PT170,AML,,,,170723|170725|170727|170733|172475
SH0112,Fonte Nova,38.748550,-9.190748,1,0,0,0,,,,,08,Benfica,06,Lisboa,11,Lisboa,PT170,AML,,,,060047|060053|060055
SH0113,Centro Comercial Pingo Doce Bela Vista,38.749451,-9.117617,1,0,0,0,,,,,21,Marvila,06,Lisboa,11,Lisboa,PT170,AML,,,,
SH0114,Freeport Lisboa Fashion Outlet,38.752294,-8.940800,0,0,0,1,,,,,01,Alcochete,02,Alcochete,15,Setúbal,PT170,AML,,,,010041|010135|010136
SH0115,Centro Comercial de Alvalade,38.753286,-9.145038,1,0,0,0,,,,,54,Alvalade,06,Lisboa,11,Lisboa,PT170,AML,,,,
SH0116,Centro Comercial das Pedralvas,38.753884,-9.205210,1,0,0,0,,,,,08,Benfica,06,Lisboa,11,Lisboa,PT170,AML,,,,060043|060044
SH0117,Beloura Shopping,38.759836,-9.386566,1,0,0,0,,,,,28,"União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",11,Sintra,11,Lisboa,PT170,AML,,,,172285|172287|172309
SH0118,Centro Comercial Alvaláxia,38.761201,-9.159537,1,0,0,0,,,,,18,Lumiar,06,Lisboa,11,Lisboa,PT170,AML,,,,060155|060156|060171|060226|060259|060286|060301|060302|060303|060304|060305|060306|060308|060310|060311|060312|060314|060316|060337|060339|060341|060369|061200
SH0119,Spacio Shopping,38.762299,-9.114931,1,0,0,0,,,,,33,Olivais,06,Lisboa,11,Lisboa,PT170,AML,,,,
SH0120,Galeria Quinta do Lambert,38.763182,-9.152676,1,0,0,0,,,,,18,Lumiar,06,Lisboa,11,Lisboa,PT170,AML,,,,
SH0121,Beloura Alpha Mall,38.763905,-9.370937,1,0,0,0,,,,,28,"União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",11,Sintra,11,Lisboa,PT170,AML,,,,
SH0122,Centro Comercial Telheiras,38.764696,-9.175108,1,0,0,0,,,,,18,Lumiar,06,Lisboa,11,Lisboa,PT170,AML,,,,
SH0123,Centro Comercial Colina do Sol,38.764760,-9.206702,1,0,0,0,,,,,14,Encosta do Sol,15,Amadora,11,Lisboa,PT170,AML,,,,030391|030393|030395|030396|030400|030411|030413|030421|030422
SH0124,BelaVista Retail Park,38.764851,-9.304582,1,0,0,0,,,,,24,União das freguesias do Cacém e São Marcos,11,Sintra,11,Lisboa,PT170,AML,,,,170683|170684|170685|170686|170692|170767
SH0125,Centro Comercial Vasco da Gama,38.767700,-9.096813,1,0,0,0,,,,,62,Parque das Nações,06,Lisboa,11,Lisboa,PT170,AML,,,,060001|060002|060009|060011|060207|060253|060321|060322|060323|060325|060327|060361
SH0126,Mouras Shopping Center,38.768548,-9.157141,1,0,0,0,,,,,18,Lumiar,06,Lisboa,11,Lisboa,PT170,AML,,,,60157
SH0127,Shopping Cacém,38.770108,-9.310983,1,0,0,0,,,,,24,União das freguesias do Cacém e São Marcos,11,Sintra,11,Lisboa,PT170,AML,,,,170439|170440|170441|170442|170443|170444|170447|170448|170449|170450|170651|170657|170675|170676|170677|172522|172558|172578|172610
SH0128,Alegro Sintra,38.775055,-9.340330,1,0,0,0,,,,,08,Rio de Mouro,11,Sintra,11,Lisboa,PT170,AML,,,,170048
SH0129,Sintra Retail Park,38.775959,-9.337384,1,0,0,0,,,,,08,Rio de Mouro,11,Sintra,11,Lisboa,PT170,AML,,,,170055|170161
SH0130,Ubbo,38.777089,-9.219887,1,0,0,0,,,,,14,Encosta do Sol,15,Amadora,11,Lisboa,PT170,AML,,,,030793
SH0131,Strada Outlet,38.782285,-9.192599,0,1,0,0,,,,,03,Odivelas,16,Odivelas,11,Lisboa,PT170,AML,,,,110135|110136|110715|110716
SH0132,Centro Comercial da Portela,38.782438,-9.111198,0,1,0,0,,,,,26,União das freguesias de Moscavide e Portela,07,Loures,11,Lisboa,PT170,AML,,,,070589|070591|070592|070593|070594|070603|070605|070607|071443|071444|071515|071516|071517
SH0133,Centro Comercial 2000,38.783608,-9.319518,1,0,0,0,,,,,08,Rio de Mouro,11,Sintra,11,Lisboa,PT170,AML,,,,170165|170166|170167|170168|170169|170171|170172|170181
SH0134,Centro Comercial Oceano,38.787034,-9.180811,0,1,0,0,,,,,03,Odivelas,16,Odivelas,11,Lisboa,PT170,AML,,,,110085|110087|110088|110089|110102|110199|110200|110201|110207|110295|110297|111001|111002
SH0135,Fitares shopping,38.787265,-9.318025,1,0,0,0,,,,,08,Rio de Mouro,11,Sintra,11,Lisboa,PT170,AML,,,,170183|170185|170187|170506|172573|172576
SH0136,Centro Comercial Floresta Center,38.792917,-9.328607,1,0,0,0,,,,,02,Algueirão-Mem Martins,11,Sintra,11,Lisboa,PT170,AML,,,,170271
SH0137,Viva Shopping,38.793912,-9.169207,0,1,0,0,,,,,03,Odivelas,16,Odivelas,11,Lisboa,PT170,AML,,,,110095|110451|110452|110453|110454|110553|110554|110575|110576|110577|110578|110579|110580|110625
SH0138,Atrium Chaby,38.796953,-9.344572,1,0,0,0,,,,,02,Algueirão-Mem Martins,11,Sintra,11,Lisboa,PT170,AML,,,,170095|170097|171125|171871|171872|172628
SH0139,Centro Comercial da Arroja,38.797881,-9.192289,0,1,0,0,,,,,03,Odivelas,16,Odivelas,11,Lisboa,PT170,AML,,,,110065|110066|110067|110068|110069|110070|110071|110072|110115|110116|111005
SH0140,Centro Comercial da Ramada,38.800774,-9.186659,0,1,0,0,,,,,03,Odivelas,16,Odivelas,11,Lisboa,PT170,AML,,,,110217|110218|110327|110497|110597|110601|110649
SH0141,Centro Comercial Mirasol,38.813083,-9.229512,0,1,0,0,,,,,10,União das freguesias de Ramada e Caneças,16,Odivelas,11,Lisboa,PT170,AML,,,,110007|110025|110055|110059|110169|110233|110255
SH0142,Centro Comercial Continente de Loures,38.818692,-9.175566,0,1,0,0,,,,,07,Loures,07,Loures,11,Lisboa,PT170,AML,,,,070365|070470
SH0143,LoureShopping,38.834390,-9.156421,0,1,0,0,,,,,07,Loures,07,Loures,11,Lisboa,PT170,AML,,,,070385|070387|070388|070435
SH0144,Serra Nova,38.862671,-9.075461,0,1,0,0,,,,,15,União das freguesias de Póvoa de Santa Iria e Forte da Casa,14,Vila Franca de Xira,11,Lisboa,PT170,AML,,,,180573|180574|180575|180576|180577|180579|180580|180615|180616|180653|180655|180659|180660|180661|180662|180663|180897|182260
SH0145,Centro Comercial Scala,38.896113,-9.037654,0,1,0,0,,,,,13,União das freguesias de Alverca do Ribatejo e Sobralinho,14,Vila Franca de Xira,11,Lisboa,PT170,AML,,,,180051|180052|180053|180054|180101|180102|180104|180193|180195|180209|180211|180213|180721|180722|180723|182252
SH0146,Centro Comercial Avenida,38.898008,-9.037316,0,1,0,0,,,,,13,União das freguesias de Alverca do Ribatejo e Sobralinho,14,Vila Franca de Xira,11,Lisboa,PT170,AML,,,,180053|180054|180055|180099|180104|180105|180143|180193|180213|180723
SH0147,Centro Comercial de Mafra,38.937037,-9.330145,0,1,0,0,,,,,09,Mafra,09,Mafra,11,Lisboa,PT170,AML,,,,080199|080204|080461|080979|082307
SH0148,Centro Comercial São Sebastião,38.969573,-9.418565,0,1,0,0,,,,,06,Ericeira,09,Mafra,11,Lisboa,PT170,AML,,,,080075|080076|080077|080078|080739|082305
