id,name,lat,lon,A1,A2,A3,A4,phone,email,url,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,stops
HC0167,URAP Arco Ribeirinho - Polo Lavradio,38.669539,-9.053028,0,0,0,1,212349320,urap.geral.brr@arslvt.min-saude.pt,,Rua D. José Cárcomo Lobo,2835-423,Lavradio,150410,União das freguesias de Barreiro e Lavradio,1504,Barreiro,15,Setúbal,PT170,AML,
HC0168,URAP Lisboa Ocidental e Oeiras - Polo Paço de Arcos,38.700407,-9.295015,1,0,0,0,214540800,urap.lxocidoeiras@arslvt.min-saude.pt,,Av. António Bernardo Cabral Macedo,2770-219,Paço de Arcos,111014,"União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias",1110,Oeiras,11,Lisboa,PT170,AML,120607|120608|120687|120765|120767|120768|120891|120894|121243|121310|121311
HC0169,Posto de Colheita Hospital Cruz Vermelha - Lisboa,38.745900,-9.174890,1,0,0,0,217714000,callcenter@hcvp.com.pt,,"Rua Duarte Galvão, 54",1549-008,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,
HC0170,URAP Lisboa Norte - Sete Rios (Sede),38.739567,-9.168651,1,0,0,0,217211800,urapc.lxnorte@arslvt.min-saude.pt,,Largo Professor Arnaldo Sampaio,1549-010,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060453|060454|060459
HC0171,UCSP Brandoa,38.763700,-9.208929,1,0,0,0,214766907,ucsp.brandoa@arslvt.min-saude.pt,,"Rua Joaquim Barradas de Carvalho, 2",2650-225,Brandoa,111514,Encosta do Sol,1115,Amadora,11,Lisboa,PT170,AML,030389|030390|030391|030393|030400|030411|030413|030421|030422
HC0172,UCC Cacém Care,38.769586,-9.308549,1,0,0,0,219138901|219138903,ucc.cacemcare@arslvt.min-saude.pt,,"Rua do Olival, 13-15 - 1º andar",2735-304,Cacém,111124,União das freguesias do Cacém e São Marcos,1111,Sintra,11,Lisboa,PT170,AML,170441|170442|170447|170449|170450|170451|170452|170495|170657|170677|170679|172522|172558|172578|172610
HC0173,Posto de Colheita Affidea - Lisboa - Estefânia,38.729900,-9.140510,1,0,0,0,213530531,hormofuncional@affidea.pt,,"Rua D. Estefânia, nº 85 A",1000-128,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0174,Posto de Colheita Dr. Joaquim Chaves - Lisboa - Pascoal de Melo,38.731300,-9.135060,1,0,0,0,214124300,geral@jcs.pt,,"Rua Pascoal de Melo, 48",1000-233,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0175,USF Mónicas,38.715050,-9.130520,1,0,0,0,218806000,usf.monicas@arslvt.min-saude.pt,,"Travessa das Mónicas, nº 57 D",1100-359,Lisboa,110667,São Vicente,1106,Lisboa,11,Lisboa,PT170,AML,
HC0176,USF da Baixa,38.714767,-9.138485,1,0,0,0,218843000,usf.baixa@arslvt.min-saude.pt,,"Rua da Palma, 43 A",1100-390,Lisboa,110665,Santa Maria Maior,1106,Lisboa,11,Lisboa,PT170,AML,
HC0177,USF Sétima Colina,38.723559,-9.131875,1,0,0,0,218108010,usf.7colina@arslvt.min-saude.pt,,"Rua Angelina Vidal, 73",1170-018,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0178,Posto de Colheita Synlab - Penha de França,38.723300,-9.131560,1,0,0,0,218143229|300023061,posto.angelina-vidal@synlab.pt,,"Rua Angelina Vidal, nº 86 B, r/c",1170-020,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0179,USF Almirante,38.724100,-9.134470,1,0,0,0,218164100,usf.almirante@arslvt.min-saude.pt,,"Rua Luís Pinto Moitinho, 5",1170-201,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0180,USF Ribeira Nova,38.707472,-9.145410,1,0,0,0,213405550,usf.ribeiranova@arslvt.min-saude.pt,,"Rua da Ribeira Nova, 1",1200-375,Lisboa,110661,Misericórdia,1106,Lisboa,11,Lisboa,PT170,AML,060419|060451|060452|062000
HC0181,Posto de Colheita Germano de Sousa - Lisboa - São Bento,38.712700,-9.157500,1,0,0,0,218230324,aces.lxcentral@arslvt.min-saude.pt,,"Calçada da Estrela, 147, r/c",1200-662,Lisboa,110660,Estrela,1106,Lisboa,11,Lisboa,PT170,AML,
HC0182,UCSP Lapa,38.711546,-9.162191,1,0,0,0,213931250,ucsp.lapa@arslvt.min-saude.pt,,"Rua de São Ciro, 36",1200-831,Lisboa,110660,Estrela,1106,Lisboa,11,Lisboa,PT170,AML,
HC0183,USP Lisboa Central (Sede),38.711546,-9.162191,1,0,0,0,213911030,usp.lxcentral@arslvt.min-saude.pt,,"Rua de São Ciro, 36",1200-831,Lisboa,110660,Estrela,1106,Lisboa,11,Lisboa,PT170,AML,
HC0184,USF do Arco,38.717273,-9.153456,1,0,0,0,213947310,usf.arco@arslvt.min-saude.pt,,"Travessa do Noronha, 5 A",1250-169,Lisboa,110666,Santo António,1106,Lisboa,11,Lisboa,PT170,AML,
HC0185,USF Sofia Abecassis,38.717303,-9.156264,1,0,0,0,213963287,usf.sfabec@arslvt.min-saude.pt,,"Travessa Santa Quitéria, 37",1250-210,Lisboa,110659,Campo de Ourique,1106,Lisboa,11,Lisboa,PT170,AML,
HC0186,Posto de Colheita Synlab - Amoreiras,38.716400,-9.161730,1,0,0,0,213874337|300023061,posto.silva-carvalho@synlab.pt,,"Rua Silva Carvalho, nº 265, 265 C e 265 D - r/c dto - piso 1",1250-251,Lisboa,110659,Campo de Ourique,1106,Lisboa,11,Lisboa,PT170,AML,
HC0187,USF Ajuda,38.703563,-9.194173,1,0,0,0,213600261,usf.ajuda@arslvt.min-saude.pt,,"Calçada da Boa Hora, nº 155",1300-094,Lisboa,110601,Ajuda,1106,Lisboa,11,Lisboa,PT170,AML,
HC0188,UCSP Alcântara,38.705828,-9.185004,1,0,0,0,213630130,ucsp.alcantara@arslvt.min-saude.pt,,"Calçada da Tapada, 126",1349-049,Lisboa,110602,Alcântara,1106,Lisboa,11,Lisboa,PT170,AML,
HC0189,USF Restelo,38.709711,-9.211400,1,0,0,0,210549980,usf.restelo@arslvt.min-saude.pt,,Praça de São Francisco Xavier - Restelo,1400-015,Lisboa,110658,Belém,1106,Lisboa,11,Lisboa,PT170,AML,060089|060091|060092|060105
HC0190,Posto de Colheita Germano de Sousa - Oeiras,38.706000,-9.226530,1,0,0,0,212490170|934843062,vu.cmlgs@germanodesousa.com,,"Av. dos Bombeiros Voluntários de Algés, 35",1495-025,Oeiras,111012,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",1110,Oeiras,11,Lisboa,PT170,AML,120185|120186|120187|120188|120189|120190|120191|120231|120343|120344
HC0191,Posto de Colheita Germano de Sousa - Algés,41.395100,-8.766730,1,0,0,0,218030922,ay.cmlgs@germanodesousa.com,,"Rua Damião de Góis, 34 C",1495-043,Algés,111012,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",1110,Oeiras,11,Lisboa,PT170,AML,
HC0192,USF Linha de Algés,38.709711,-9.211400,1,0,0,0,210736930,usf.lalges@arslvt.min-saude.pt,,Praça de São Francisco Xavier - Restelo,1495-087,Lisboa,110658,Belém,1106,Lisboa,11,Lisboa,PT170,AML,060089|060091|060092|060105
HC0193,USF Damião de Góis,38.703400,-9.227910,1,0,0,0,210736920,usf.damiaodegois@arslvt.min-saude.pt,,"Rua Dr. Manuel de Arriaga, 32-40",1495-087,Algés,111012,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",1110,Oeiras,11,Lisboa,PT170,AML,120187|120188|120189|120190|120191|120193|120195|120209|120227|120229|120231|120341|120343|120344|120401|121059
HC0194,ECL Lisboa Ocidental e Oeiras,38.703400,-9.227910,1,0,0,0,210736920,ecl.lxocidoeiras@arslvt.min-saude.pt,,"Rua Dr. Manuel de Arriaga, 32-40",1495-087,Algés,111012,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",1110,Oeiras,11,Lisboa,PT170,AML,120187|120188|120189|120190|120191|120193|120195|120209|120227|120229|120231|120341|120343|120344|120401|121059
HC0195,URAP Lisboa Ocidental e Oeiras - Polo Algés,38.703400,-9.227910,1,0,0,0,210736920,urap.lxocidoeiras@arslvt.min-saude.pt,,"Rua Dr. Manuel de Arriaga, 32-40",1495-087,Algés,111012,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",1110,Oeiras,11,Lisboa,PT170,AML,120187|120188|120189|120190|120191|120193|120195|120209|120227|120229|120231|120341|120343|120344|120401|121059
HC0196,USF Dafundo,38.700036,-9.242234,1,0,0,0,214209940,usf.dafundo@arslvt.min-saude.pt,,"Praceta dos Bombeiros Voluntários, 7",1495-713,Dafundo,111012,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",1110,Oeiras,11,Lisboa,PT170,AML,120073|120075|120085|120133|120135|120136|120329
HC0197,Posto de Colheita Synlabhealth II - Lisboa Quinta da Luz,38.757800,-9.186680,1,0,0,0,217963650|300023061,posto.quintadaluz@synlab.pt,,"Rua Adelaide Cabete, 10 e 10F",1500-024,Lisboa,110611,Carnide,1106,Lisboa,11,Lisboa,PT170,AML,
HC0198,Posto de Colheita Germano de Sousa - Lisboa - Benfica,38.747200,-9.181000,1,0,0,0,217152881,bf.cmlgs@germanodesousa.com,,"Estrada de Benfica, nº 593",1500-086,Lisboa,110608,Benfica,1106,Lisboa,11,Lisboa,PT170,AML,
HC0199,Posto de Colheita Dr. Joaquim Chaves - Befica - Fonte Nova,38.749700,-9.192990,1,0,0,0,214124300,geral@jcs.pt,,"Estrada de Benfica, 466A",1500-104,Lisboa,110608,Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060047|060049|060053|060055
HC0200,USF Carnide Quer,38.760802,-9.193439,1,0,0,0,217112310,usf.carnideq@arslvt.min-saude.pt,,"Estrada da Correia, s/n",1500-210,Lisboa,110611,Carnide,1106,Lisboa,11,Lisboa,PT170,AML,060057|060063|060065|060069|060372
HC0201,USF Novo Mirante,38.760802,-9.193439,1,0,0,0,210735800,usf.nvmirante@arslvt.min-saude.pt,,"Estrada da Correia, s/n",1500-210,Lisboa,110611,Carnide,1106,Lisboa,11,Lisboa,PT170,AML,060057|060063|060065|060069|060372
HC0202,USF da Luz,38.750546,-9.194681,1,0,0,0,217125191|217211894,usf.luz@arslvt.min-saude.pt,,"Rua Dr. José Batista de Sousa, nº 15, r/c",1500-244,Lisboa,110608,Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060047|060053
HC0203,URAP Lisboa Norte - Polo Benfica,38.748524,-9.200325,1,0,0,0,217211800,urapc.lxnorte@arslvt.min-saude.pt,,"Rua General Morais Sarmento, s/n, r/c",1500-310,Lisboa,110608,Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060041|060051
HC0204,USF Benfica Jardim,38.748524,-9.200325,1,0,0,0,217628101|217628119,usf.benficajardim@arslvt.min-saude.pt,,"Rua General Morais Sarmento, s/n, r/c",1500-310,Lisboa,110608,Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060041|060051
HC0205,Posto de Colheita Dr. Joaquim Chaves - Benfica II,38.749500,-9.202520,1,0,0,0,214124300,geral@jcs.pt,,"Alameda Padre Álvaro Proença, 10, Loja D",1500-475,Lisboa,110608,Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060041|060051
HC0206,Posto de Colheita Dr. Joaquim Chaves - Benfica,38.752700,-9.205980,1,0,0,0,214124300,geral@jcs.pt,,"Rua Paz dos Reis, 4",1500-486,Lisboa,110608,Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060043|060044
HC0207,USF Monsanto - Polo da Boavista,38.733471,-9.204799,1,0,0,0,217623020,usf.monsanto@arslvt.min-saude.pt,,"Rua Rainha Dona Brites, s/n - Bairro Boavista",1500-534,Lisboa,110608,Benfica,1106,Lisboa,11,Lisboa,PT170,AML,
HC0208,USF Rodrigues Miguéis,38.746389,-9.189896,1,0,0,0,217107200,usf.rmigueis@arslvt.min-saude.pt,,Rua Tenente Coronel Ribeiro dos Reis,1500-588,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,60055
HC0209,USF Monsanto,38.746389,-9.189896,1,0,0,0,210546580|217125194,usf.monsanto@arslvt.min-saude.pt,,Rua Tenente Coronel Ribeiro dos Reis,1500-588,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,60055
HC0210,USF Tílias,38.740441,-9.173058,1,0,0,0,217220090,usf.tilias@arslvt.min-saude.pt,,"Rua Padre Carlos dos Santos, Bloco B, 1º - Bairro Novo das Furnas",1500-901,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,
HC0211,ACES Lisboa Norte | Atendimento a Utentes sem Médico,38.745900,-9.174890,1,0,0,0,217211800,aces.lxnorte@arslvt.min-saude.pt,,"Rua Duarte Galvão, 54",1549-008,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,
HC0212,Órgãos de Administração e Fiscalização do ACES Lisboa Norte,38.739567,-9.168651,1,0,0,0,217211800,aces.lxnorte@arslvt.min-saude.pt,,Largo Professor Arnaldo Sampaio,1549-010,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060453|060454|060459
HC0213,Gabinete do Cidadão Lisboa Norte,38.739567,-9.168651,1,0,0,0,217211800,aces.lxnorte@arslvt.min-saude.pt,,Largo Professor Arnaldo Sampaio,1549-010,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060453|060454|060459
HC0214,UAG do ACES Lisboa Norte,38.739567,-9.168651,1,0,0,0,217211800,aces.lxnorte@arslvt.min-saude.pt,,Largo Professor Arnaldo Sampaio,1549-010,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060453|060454|060459
HC0215,ECL Lisboa Norte,38.739567,-9.168651,1,0,0,0,217211838,ecl.lxnorte@arslvt.min-saude.pt,,Largo Professor Arnaldo Sampaio,1549-010,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060453|060454|060459
HC0216,UCSP Sete Rios,38.739567,-9.168651,1,0,0,0,210423260,ucsp.seterios@arslvt.min-saude.pt,,Largo Professor Arnaldo Sampaio,1549-010,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060453|060454|060459
HC0217,Centro de Vacinação Internacional | ARSLVT - Lisboa Norte,38.739567,-9.168651,1,0,0,0,217211800,aces.lxnorte@arslvt.min-saude.pt,,Largo Professor Arnaldo Sampaio,1549-010,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060453|060454|060459
HC0218,CAJ Lisboa Norte,38.739567,-9.168651,1,0,0,0,217211883,geral.aparece@arslvt.min-saude.pt,,Largo Professor Arnaldo Sampaio,1549-010,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060453|060454|060459
HC0219,Posto de Colheita Synlabhealth II - Lisboa Rego,38.742700,-9.157770,1,0,0,0,217939053|300023061,posto.rego@synlab.pt,,"Rua Cardeal Mercier, 4 B",1600-027,Lisboa,110657,Avenidas Novas,1106,Lisboa,11,Lisboa,PT170,AML,
HC0220,Posto de Colheita Cintramédica II - Lisboa,38.752300,-9.173430,1,0,0,0,217223494,analises@cintramedica.pt,,"Rua São Tomás de Aquino, nº 4, A",1600-203,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,
HC0221,US de Telheiras - SCML,38.764074,-9.181608,1,0,0,0,217124170,aces.lxnorte@arslvt.min-saude.pt,,"Praça São Francisco de Assis, nº 3 C",1600-305,Lisboa,110611,Carnide,1106,Lisboa,11,Lisboa,PT170,AML,
HC0222,UCSP Caneças e Famões,38.814722,-9.226315,0,1,0,0,219809570|219809628,ucsp.canecas@arslvt.min-saude.pt,,Rua Júlia Escrivaniz,1675-580,Caneças,111610,União das freguesias de Ramada e Caneças,1116,Odivelas,11,Lisboa,PT170,AML,110015|110017|110024|110025|110027|110055|110057|110059|110167|110169|110170|110235
HC0223,Posto de Colheita Synlab - Caneças,38.813100,-9.226400,0,1,0,0,219813692|808303203,posto.canecas@synlab.pt,,Praça Dr. Manuel Arriaga nº 13,1685-585,Caneças,111610,União das freguesias de Ramada e Caneças,1116,Odivelas,11,Lisboa,PT170,AML,110007|110017|110023|110024|110025|110027|110055|110059|110165|110167|110169|110172|110233|110255|111008
HC0224,UCSP Caneças e Famões - Polo Famões,38.788733,-9.216197,0,1,0,0,219809620,ucsp.famoes@arslvt.min-saude.pt,,"Alameda Silva Porto, 3",1687-636,Famões,111608,União das freguesias de Pontinha e Famões,1116,Odivelas,11,Lisboa,PT170,AML,110157|110158|110159|110160|111009|111010
HC0225,Posto de Colheita Germano de Sousa - Alvalade,38.752700,-9.143310,1,0,0,0,214077943,covid19.alvalade@mimed.pt,,"Praçeta de Alvalade, nº 16 A",1700-038,Lisboa,110654,Alvalade,1106,Lisboa,11,Lisboa,PT170,AML,
HC0226,Posto de Colheita Omnialab - Alvalade,38.754600,-9.143970,1,0,0,0,926984644,geral@omnialab.pt,,"Rua Luis Augusto Palmeirim, 15B - r/c",1700-273,Alvalade,110654,Alvalade,1106,Lisboa,11,Lisboa,PT170,AML,
HC0227,URAP Lisboa Norte - Polo Alvalade,38.759756,-9.148969,1,0,0,0,217211800,urapc.lxnorte@arslvt.min-saude.pt,,"Av. do Brasil, nº 53 - Pavilhão 33 - Parque de Saúde de Lisboa",1749-080,Lisboa,110654,Alvalade,1106,Lisboa,11,Lisboa,PT170,AML,
HC0228,USF do Parque,38.759756,-9.148969,1,0,0,0,217816474,usf.parque@arslvt.min-saude.pt,,"Av. do Brasil, nº 53 - Pavilhão 33 - Parque de Saúde de Lisboa",1749-080,Lisboa,110654,Alvalade,1106,Lisboa,11,Lisboa,PT170,AML,
HC0229,USF Alvalade,38.759756,-9.148969,1,0,0,0,217816440,usf.alvalade@arslvt.min-saude.pt,,"Av. do Brasil, nº 53 - Pavilhão 33 - Parque de Saúde de Lisboa",1749-080,Lisboa,110654,Alvalade,1106,Lisboa,11,Lisboa,PT170,AML,
HC0230,CDP Dr. Ribeiro Sanches - Unidade Móvel de Rastreio Pneumológico,38.748900,-9.139600,1,0,0,0,---,alicep@arslvt.min-saude.pt,,"Av. Estados Unidos da América, nº 77",1749-096,Lisboa,110654,Alvalade,1106,Lisboa,11,Lisboa,PT170,AML,
HC0231,Posto de Colheita Germano de Sousa - Lisboa - Quinta do Lambert,38.763900,-9.153340,1,0,0,0,217571150,il.cmlgs@germanodesousa.com,,"Rua Agostinho Neto, nº 28 C/D",1750-006,Lisboa,110618,Lumiar,1106,Lisboa,11,Lisboa,PT170,AML,
HC0232,Posto de Colheita Synlabhealth II - Lumiar,38.772500,-9.160100,1,0,0,0,217581871,posto.lumiar@synlab.pt,,R. Cordeiro Ferreira 19 F,1750-071,Lisboa,110618,Lumiar,1106,Lisboa,11,Lisboa,PT170,AML,060159|060167|060241|060243|060345
HC0233,CDP Dr. Ribeiro Sanches,38.766971,-9.157948,1,0,0,0,217211800,alicep@arslvt.min-saude.pt,,"Alameda das Linhas de Torres, 115",1750-147,Lisboa,110618,Lumiar,1106,Lisboa,11,Lisboa,PT170,AML,060157|060169|060343
HC0234,Posto de Colheita Fernanda Galo - Lumiar,38.771800,-9.153360,1,0,0,0,214744372|913404937,covid19@fernandagalo.com,,"Av. Alvaro Cunhal, Loja 1-A - Alta de Lisboa",1750-316,Lumiar,110618,Lumiar,1106,Lisboa,11,Lisboa,PT170,AML,060239|060240
HC0235,UCSP Santa Clara e Lumiar,38.776643,-9.145713,1,0,0,0,210519790,ucsp.santaclaralumiar@arslvt.min-saude.pt,,"Av. Nuno Krus Abecassis, 19",1750-456,Lisboa,110664,Santa Clara,1106,Lisboa,11,Lisboa,PT170,AML,060235|060236|060237|060238
HC0236,USF das Conchas,38.766077,-9.158544,1,0,0,0,212449810,usf.conchas@arslvt.min-saude.pt,,"Alameda das Linhas de Torres, nº 117 - Parque da Saúde Pulido Valente",1769-001,Lisboa,110618,Lumiar,1106,Lisboa,11,Lisboa,PT170,AML,060157|060169|060343
HC0237,USF Dona Amélia de Portugal,38.766077,-9.158544,1,0,0,0,210513940,usf.ameliaportugal@arslvt.min-saude.pt,,"Alameda das Linhas de Torres, nº 117 - Parque da Saúde Pulido Valente",1769-001,Lisboa,110618,Lumiar,1106,Lisboa,11,Lisboa,PT170,AML,060157|060169|060343
HC0238,UCSP Olivais,38.772882,-9.118560,1,0,0,0,218507001,ucsp.olivais@arslvt.min-saude.pt,,"Alameda da Encarnação, Olivais",1800-192,Lisboa,110633,Olivais,1106,Lisboa,11,Lisboa,PT170,AML,
HC0239,USF Vasco da Gama,38.772882,-9.118560,1,0,0,0,218507044|218507048,usf.vgama@arslvt.min-saude.pt,,"Alameda da Encarnação, Olivais",1800-192,Lisboa,110633,Olivais,1106,Lisboa,11,Lisboa,PT170,AML,
HC0240,Posto de Colheita Germano de Sousa - Lisboa - Olivais,38.764900,-9.119440,1,0,0,0,218531900,ob.cmlgs@germanodesousa.com,,"Av. de Pádua, Loja 10 L",1800-297,Olivais,110633,Olivais,1106,Lisboa,11,Lisboa,PT170,AML,
HC0241,UCSP Moscavide,38.782099,-9.101415,0,1,0,0,219449217,ucsp.moscavide@arslvt.min-saude.pt,,Rua Adão Manuel Ramos Barata,1885-100,Moscavide,110726,União das freguesias de Moscavide e Portela,1107,Loures,11,Lisboa,PT170,AML,070585|070587|071331|071332|071501|071502
HC0242,USF Tejo,38.782099,-9.101415,0,1,0,0,219449210|219449211,usf.tejo@arslvt.min-saude.pt,,Rua Adão Manuel Ramos Barata,1885-100,Moscavide,110726,União das freguesias de Moscavide e Portela,1107,Loures,11,Lisboa,PT170,AML,070585|070587|071331|071332|071501|071502
HC0243,USF Moscavide,38.782099,-9.101415,0,1,0,0,219449211,usf.moscavide@arslvt.min-saude.pt,,Rua Adão Manuel Ramos Barata,1885-100,Moscavide,110726,União das freguesias de Moscavide e Portela,1107,Loures,11,Lisboa,PT170,AML,070585|070587|071331|071332|071501|071502
HC0244,USP Lisboa Central - Polo Monte Pedral,38.725358,-9.120375,1,0,0,0,213911030,usp.lxcentral@arslvt.min-saude.pt,,"Rua Adolfo Coelho, 9",1900-028,Lisboa,110663,Penha de França,1106,Lisboa,11,Lisboa,PT170,AML,
HC0245,USF Monte Pedral,38.725358,-9.120375,1,0,0,0,218115090,usf.mpedral@arslvt.min-saude.pt,,"Rua Adolfo Coelho, 9",1900-028,Lisboa,110663,Penha de França,1106,Lisboa,11,Lisboa,PT170,AML,
HC0246,USF Areeiro,38.739965,-9.126640,1,0,0,0,218471406,usf.areeiro@arslvt.min-saude.pt,,"Av. Afonso Costa, 41, 3º piso",1900-032,Lisboa,110655,Areeiro,1106,Lisboa,11,Lisboa,PT170,AML,
HC0247,Posto de Colheita Germano de Sousa - Lisboa - Penha de França,38.724600,-9.117390,1,0,0,0,218143777|912675868,cliladi.pt@gmail.com,,"Av. Afonso III, 38 A",1900-047,Lisboa,110663,Penha de França,1106,Lisboa,11,Lisboa,PT170,AML,
HC0248,Órgãos de Administração e Fiscalização do ACES Lisboa Central,38.736502,-9.131358,1,0,0,0,213105310,aces.lxcentral@arslvt.min-saude.pt,,"Rua Carvalho Araújo, 103, piso 7",1900-181,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0249,UAG do ACES Lisboa Central,38.736502,-9.131358,1,0,0,0,213105310,aces.lxcentral@arslvt.min-saude.pt,,"Rua Carvalho Araújo, 103, piso 7",1900-181,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0250,UCSP Alameda,38.736502,-9.131358,1,0,0,0,218105000,ucsp.alameda@arslvt.min-saude.pt,,"Rua Carvalho Araújo, 103, pisos 0, 1, 2 e 3",1900-181,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0251,USF Fonte Luminosa,38.736502,-9.131358,1,0,0,0,218105024,usf.fluminosa@arslvt.min-saude.pt,,"Rua Carvalho Araújo, 103, pisos 4, 5 e 6",1900-181,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0252,Posto de Colheita REDELAB Saúde - Areeiro,38.739700,-9.130120,1,0,0,0,210100347|962553861,geral@labformosinho.pt,,"Rua Egas Moniz, 2A",1900-218,Olaias,110655,Areeiro,1106,Lisboa,11,Lisboa,PT170,AML,
HC0253,Posto de Colheita Labocentro - Areeiro,38.742900,-9.129540,1,0,0,0,210129276|961773477,covid19@clarasaude.pt|geral@labocentro.pt,,"Rua Sarmento de Beires, 45C",1900-221,Lisboa,110655,Areeiro,1106,Lisboa,11,Lisboa,PT170,AML,
HC0254,USF Oriente,38.731759,-9.111045,1,0,0,0,218101010,usf.oriente@arslvt.min-saude.pt,,Rua Marquês de Olhão,1900-329,Beato,110607,Beato,1106,Lisboa,11,Lisboa,PT170,AML,
HC0255,Posto de Colheita Germano de Sousa - Lisboa - Arroios,38.733400,-9.133500,1,0,0,0,215878027,ik.cmlgs@germanodesousa.com,,"Rua Morais Soares, nº 159",1900-350,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0256,USF São João Evangelista dos Lóios,38.759607,-9.122662,1,0,0,0,218366070,usf.loios@arslvt.min-saude.pt,,"Rua Pedro José Pezerat, 11",1950-239,Lisboa,110621,Marvila,1106,Lisboa,11,Lisboa,PT170,AML,
HC0257,ECL Lisboa Central,38.758846,-9.122319,1,0,0,0,218507000,ecl.lxcentral@arslvt.min-saude.pt,,"Rua Luis Cristino da Silva, 73",1950-239,Lisboa,110621,Marvila,1106,Lisboa,11,Lisboa,PT170,AML,
HC0258,UCSP Marvila,38.742235,-9.110134,1,0,0,0,218620750,ucsp.marvila@arslvt.min-saude.pt,,Azinhaga dos Alfinetes,1950-438,Marvila,110621,Marvila,1106,Lisboa,11,Lisboa,PT170,AML,
HC0259,ECSCP Lisboa Central,38.742235,-9.110134,1,0,0,0,---,lxcentral.paliativos@arslvt.min-saude.pt,,Azinhaga dos Alfinetes,1950-438,Marvila,110621,Marvila,1106,Lisboa,11,Lisboa,PT170,AML,
HC0260,USP Estuário do Tejo - Polo Vila Franca de Xira,38.959052,-8.987900,0,1,0,0,263279650,usp.estuariotejo@arslvt.min-saude.pt,,"Rua António Lúcio Batista, nº 6",2600-102,Vila Franca de Xira,111409,Vila Franca de Xira,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,180293|180357|180597|180598|180599|180600
HC0261,ECSCP Estuário do Tejo,38.959052,-8.987900,0,1,0,0,219500168,ecscp.estuario@arslvt.min-saude.pt,,"Rua António Lúcio Batista, nº 6",2600-102,Vila Franca de Xira,111409,Vila Franca de Xira,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,180293|180357|180597|180598|180599|180600
HC0262,CDP Vila Franca de Xira,38.959052,-8.987900,0,1,0,0,263279650,cdp.vfxira@arslvt.min-saude.pt,,"Rua António Lúcio Batista, nº 6",2600-102,Vila Franca de Xira,111409,Vila Franca de Xira,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,180293|180357|180597|180598|180599|180600
